id,name,latitude,longitude,neighbourhood_cleansed,city,property_type,room_type,bedrooms,bathrooms,price,host_since,host_is_superhost,guests_included,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy
26160335,King Room with Breakfast in Asheville,35.604240000000004,-82.56329000000001,28801,Asheville,Bed and breakfast,Private room,1,1.0,133.0,2018-06-19,f,2,1,6,100.0,t,strict_14_with_grace_period
26163788,"Downtown Asheville in Comfort, Style & Value! -#10",35.59148,-82.5505,28801,Asheville,Apartment,Private room,1,2.0,89.0,2013-07-21,t,1,2,57,97.0,t,flexible
26190390,Brookeside Cozy Cottage - Near Downtown Asheville,35.62638,-82.57330999999999,28804,Asheville,Guesthouse,Entire home/apt,1,1.0,75.0,2018-06-20,t,1,2,187,100.0,t,moderate
26212041,Guest Suite in the Woods minutes from downtown,35.55652,-82.49555,28803,Asheville,Guest suite,Private room,0,1.0,125.0,2012-07-15,t,1,1,11,96.0,t,strict_14_with_grace_period
26253207,Private Room Minutes from Sierra Nevada Brewery!,35.43278,-82.50787,28732,Fletcher,House,Private room,1,1.0,40.0,2016-05-19,t,1,2,86,99.0,f,flexible
26255924,The Peaceful East,35.619240000000005,-82.4722,28805,Asheville,Guest suite,Entire home/apt,1,1.0,95.0,2015-04-02,t,2,1,105,99.0,f,strict_14_with_grace_period
26260868,Great location in a private and friendly setting,35.43209,-82.52568000000001,28732,Fletcher,House,Private room,1,1.0,38.0,2018-06-22,t,2,1,94,99.0,f,flexible
26276337,"3 Mile Cabin - 3 miles to Downtown, Hot Tub, Views",35.60875,-82.60282,28806,Asheville,House,Entire home/apt,1,1.0,150.0,2017-09-04,t,2,2,105,99.0,t,moderate
26281901,"Hip Asheville ""Cabin-Esque"" Getaway - 3 Bdrms",35.62077,-82.6081,28804,Asheville,Cabin,Entire home/apt,3,1.0,220.0,2015-05-11,t,6,1,76,96.0,t,strict_14_with_grace_period
26284618,"Hip Asheville ""Cabin-Esque"" Guesthouse",35.62263,-82.60764,28804,Asheville,Guest suite,Entire home/apt,1,1.0,75.0,2015-05-11,t,2,1,112,96.0,t,moderate
26298501,The Baying Hound Campground {Double Tent Site #3},35.61172,-82.60364,28806,Asheville,Campsite,Entire home/apt,0,0.0,19.0,2017-09-19,t,4,1,22,95.0,t,flexible
26305653,Cozy Comfy Eclectic Home in West Asheville near Downtown,35.585770000000004,-82.60045,28806,Asheville,House,Private room,1,1.0,73.0,2016-08-15,t,2,2,48,98.0,f,flexible
26335600,Artists' Home in the Heart of West Asheville,35.584270000000004,-82.59732,28806,Asheville,House,Private room,1,1.0,45.0,2014-01-17,t,1,1,67,96.0,t,flexible
26339145,"Hip Asheville 1940s ""Cabin-Esque"" Getaway",35.622659999999996,-82.60673,28804,Asheville,Cabin,Entire home/apt,4,2.0,275.0,2015-05-11,t,1,1,66,97.0,t,strict_14_with_grace_period
26352170,Peaceful 2BR Lakefront on 3 Acres,35.653,-82.47546,28805,Asheville,House,Entire home/apt,2,2.0,156.0,2017-09-07,f,6,2,25,98.0,t,super_strict_30
26356137,South Slope Secret Garden Abode,35.585770000000004,-82.5496,28801,Asheville,Guest suite,Private room,1,1.0,92.0,2013-12-11,t,2,2,110,99.0,f,moderate
26357716,Lovely FRENCH CREEK STUDIO near Biltmore & City,35.58108,-82.4995,28805,Asheville,Apartment,Entire home/apt,1,1.0,92.0,2017-03-07,t,1,2,149,99.0,t,moderate
26368923,Luxurious Complex In The Mountains!!,35.53065,-82.61026,28806,Asheville,Apartment,Entire home/apt,1,1.0,75.0,2018-06-10,f,1,1,15,85.0,t,flexible
26391300,Spacious Walkable West Asheville Suite,35.58542,-82.58100999999999,28806,Asheville,House,Private room,0,1.0,115.0,2018-06-26,t,1,1,50,100.0,f,flexible
26397880,Modern Urban Cabin close to Downtown,35.61084,-82.57630999999999,28801,Asheville,House,Private room,1,1.0,85.0,2014-02-27,t,1,1,60,98.0,t,strict_14_with_grace_period
26410860,West Asheville loft,35.57542,-82.64525,28806,Asheville,Guesthouse,Entire home/apt,1,1.0,95.0,2015-07-19,t,2,2,44,99.0,t,moderate
26454939,Healing & Yoga Home 10min from Dtwn Asheville #2,35.55515,-82.6514,28715,Candler,House,Private room,1,1.0,30.0,2013-01-08,t,2,2,52,99.0,t,strict_14_with_grace_period
26526117,Lovely Bungalow in Cool West Asheville August Only,35.57521,-82.59365,28806,Asheville,Bungalow,Entire home/apt,2,1.0,48.0,2015-03-19,t,2,28,1,100.0,f,strict_14_with_grace_period
26528680,Billiards Bunkhouse- Koi Pond & Outdoor Fireplace,35.64355,-82.64744,28806,Asheville,Loft,Entire home/apt,0,1.0,97.0,2018-07-02,t,1,3,33,99.0,t,moderate
26595874,Kmart’s Kastle  In Asheville,35.49015,-82.49109,28803,Asheville,House,Entire home/apt,4,2.5,300.0,2014-09-22,t,8,1,79,98.0,t,moderate
26634224,The Baying Hound Campground {Tent Site #4},35.61204,-82.60347,28806,Asheville,Campsite,Entire home/apt,0,0.0,19.0,2017-09-19,t,2,1,14,91.0,t,flexible
26639631,Mt Air Private Apt.,35.553779999999996,-82.48854,28803,Asheville,Guesthouse,Entire home/apt,1,1.0,118.0,2018-07-05,t,2,2,92,99.0,f,moderate
26658565,Cozy Private Apt Near Downtown Asheville -Montford,35.608090000000004,-82.57328000000001,28801,Asheville,House,Entire home/apt,1,1.0,104.0,2012-09-09,t,3,2,95,99.0,t,moderate
26665141,Cozy 1920's Asheville Basecamp,35.63374,-82.58322,28804,Woodfin,Bungalow,Private room,1,1.0,50.0,2014-08-27,f,1,3,4,100.0,f,moderate
26690388,Convenient and Cozy Lookout Retreat,35.620909999999995,-82.57148000000001,28804,Woodfin,Guest suite,Entire home/apt,1,1.0,85.0,2015-01-12,t,2,2,98,100.0,t,flexible
26718894,Tiny Home on tiny farm near hiking/parkway/d-town,35.652,-82.5268,28804,Asheville,Tiny house,Entire home/apt,0,1.0,75.0,2018-07-08,t,1,2,81,99.0,f,strict_14_with_grace_period
26721327,"The Eagle (6 bd/4 ba) ""Where together is better""",35.45604,-82.53771,28704,Arden,Townhouse,Entire home/apt,6,4.0,549.0,2017-11-14,t,1,2,29,100.0,t,strict_14_with_grace_period
26735499,RAD house,35.58251,-82.56195,28801,Asheville,House,Entire home/apt,2,2.5,300.0,2013-11-17,f,4,1,80,100.0,t,strict_14_with_grace_period
26740506,***Zoe's Room*** - 7 miles to Downtown Asheville!,35.564640000000004,-82.64716,28715,Candler,House,Private room,1,1.0,59.0,2017-10-20,t,1,1,64,96.0,t,strict_14_with_grace_period
26753930,"Bright, cozy Asheville suite w/ private entrance",35.5599,-82.50591999999999,28803,Asheville,Guest suite,Entire home/apt,1,1.0,68.0,2013-12-01,t,1,1,209,99.0,f,moderate
26771791,Cozy Guest Suite 10 Minutes to Downtown,35.55986,-82.66259000000001,28715,Candler,Guest suite,Entire home/apt,1,1.0,60.0,2013-06-17,t,1,1,98,97.0,t,moderate
26829259,Creekside ~ w/HOTTUB~  8 miles to downtown Ashe NC,35.47094,-82.49898,28704,Arden,Guesthouse,Entire home/apt,1,1.0,65.0,2016-04-01,f,1,1,88,97.0,f,strict_14_with_grace_period
26864981,Hummingbird Garden Bungalow 1BR - walk to downtown,35.60267,-82.56156999999999,28801,Asheville,House,Entire home/apt,1,1.0,115.0,2017-12-08,t,1,2,4,100.0,f,strict_14_with_grace_period
26872561,"Quiet Montford Bungalow, 10 min walk to downtown",35.59672,-82.56534,28801,Asheville,House,Entire home/apt,2,1.0,199.0,2016-01-25,t,1,2,72,100.0,f,strict_14_with_grace_period
26891591,EAST ASHEVILLE GETAWAY,35.61772,-82.50421999999999,28805,Asheville,Apartment,Entire home/apt,1,1.0,100.0,2016-08-01,f,1,2,72,99.0,t,flexible
26910515,Asheville Quiet Serenity Super Convenient Location,35.59755,-82.4928,28805,Asheville,Guest suite,Entire home/apt,1,1.0,55.0,2018-07-15,t,2,2,148,99.0,t,flexible
26924271,"East Asheville, HotTub, Views,  Fire Pit, Parkway",35.55234,-82.46852,28803,Asheville,Guest suite,Entire home/apt,1,1.0,125.0,2018-05-15,t,4,1,76,100.0,t,moderate
26925544,Downtown in a Flash. Relax with Your Family,35.63138,-82.58883,28804,Asheville,House,Entire home/apt,3,2.0,250.0,2017-05-01,t,8,2,63,100.0,f,moderate
26954553,The Last Minute Cottage Getaway,35.57072,-82.57789,28806,Asheville,Guesthouse,Entire home/apt,0,1.0,95.0,2015-04-10,t,1,1,113,99.0,t,flexible
27011341,Asheville Retreat Mins to Downtown-Dogs OK+Trails,35.50824,-82.60825,28806,Asheville,House,Entire home/apt,1,1.0,95.0,2015-06-26,t,3,2,34,96.0,t,moderate
27051166,The Bee-Hive,35.57967,-82.58904,28806,Asheville,Tiny house,Entire home/apt,0,1.0,69.0,2016-05-19,t,1,2,48,98.0,t,flexible
27059536,The Patton Mtn Retreat. Near Grove Park & Biltmore,35.62705,-82.53517,28804,Asheville,House,Entire home/apt,3,2.0,325.0,2018-07-19,t,1,2,40,98.0,t,flexible
27078522,Affordable and Spacious Basement Suite,35.47958,-82.5016,28704,Arden,Guest suite,Entire home/apt,1,1.0,76.0,2014-02-20,t,4,1,112,99.0,t,strict_14_with_grace_period
27086469,Isolate and Rejuvenate in the Forest at Sleepy Gap Cottage,35.4657,-82.62325,28704,Asheville,Cabin,Entire home/apt,1,1.5,165.0,2011-10-24,t,1,28,39,99.0,t,strict_14_with_grace_period
27108241,"Upstream Bohemian, Modern Design, Hot Tub, Mountain Views",35.56732,-82.56794000000001,28806,Asheville,House,Entire home/apt,5,5.0,383.0,2016-12-27,t,9,4,46,100.0,t,strict_14_with_grace_period
27123967,"Great Location. Huge Yard,River Access, Views,Dogs",35.59285,-82.4704,28805,Asheville,House,Entire home/apt,3,2.0,155.0,2018-07-20,t,3,3,47,100.0,t,strict_14_with_grace_period
27132022,"Orion Sky, ""a little country in the city""",35.60667,-82.60289,28806,Asheville,Apartment,Entire home/apt,1,1.0,70.0,2016-07-14,t,2,3,62,100.0,f,moderate
27156940,Cottage in the Trees- Walk to Downtown AVL,35.5944,-82.54638,28801,Asheville,House,Entire home/apt,1,1.0,74.0,2013-12-05,t,2,2,222,99.0,t,moderate
27225252,Comfy Camper A True Mtn. Experience Yet  Close In,35.613890000000005,-82.47324,28805,Asheville,Guesthouse,Entire home/apt,1,1.0,49.0,2016-07-14,t,2,2,28,99.0,t,strict_14_with_grace_period
27232257,Asheville Home w/ 2 Patios - 10 Mins to Downtown!,35.573,-82.58518000000001,28806,Asheville,House,Entire home/apt,1,2.0,161.0,2017-09-20,f,1,3,7,90.0,t,strict_14_with_grace_period
27233149,Cedar Springs Farm Camp,35.58781,-82.63839,28806,Asheville,Campsite,Entire home/apt,1,1.0,35.0,2010-07-15,t,2,2,18,99.0,f,strict_14_with_grace_period
27250576,1940’s s Styled Bungalow in Walkable West AVL,35.57179,-82.59444,28806,Asheville,House,Entire home/apt,2,1.5,95.0,2018-04-27,t,2,1,121,99.0,t,moderate
27289254,"Upstream Penthouse, Spacious, Modern, Riverfront & Hot Tub.",35.56834,-82.56667,28806,Asheville,House,Entire home/apt,7,4.5,381.0,2016-12-27,t,11,4,43,100.0,t,strict_14_with_grace_period
27306911,Mountaintop Getaway minutes from West Asheville!,35.60031,-82.64394,28806,Asheville,Cabin,Entire home/apt,1,1.0,100.0,2013-10-09,t,4,2,112,96.0,t,moderate
27335298,City of Asheville at Your Feet,35.617909999999995,-82.53316,28804,Asheville,Apartment,Entire home/apt,2,2.0,175.0,2018-07-29,t,1,2,45,98.0,t,flexible
27337463,Downtown Condo Free Parking. Walk Everywhere,35.59729,-82.55418,28801,Asheville,Apartment,Entire home/apt,1,1.0,145.0,2015-06-27,t,2,2,101,99.0,t,moderate
27461996,"Modern, minimalist, spacious W. Asheville studio",35.57739,-82.60641,28806,Asheville,Guest suite,Entire home/apt,0,1.0,75.0,2018-08-02,t,2,1,122,99.0,t,flexible
27466554,"Peaceful, clean and comfortable 10 min to Downtown",35.54999,-82.50853000000001,28803,Asheville,House,Entire home/apt,2,2.0,136.0,2016-01-28,t,2,1,133,98.0,f,strict_14_with_grace_period
27486807,South Asheville Serenity,35.485859999999995,-82.51593000000001,28803,Asheville,House,Entire home/apt,3,2.5,225.0,2018-08-03,t,1,2,38,99.0,t,strict_14_with_grace_period
27503824,A dude and his dog,35.58648,-82.60015,28806,Asheville,House,Entire home/apt,1,1.0,95.0,2016-04-26,f,1,2,10,100.0,t,flexible
27538204,Comfy King & Queen Suite near Grove Park & Parkway,35.63812,-82.53995,28804,Asheville,Bungalow,Private room,2,1.0,65.0,2011-01-18,t,2,2,76,99.0,f,moderate
27548960,Asheville 4 bedroom house w large yard,35.62122,-82.64506,28806,Asheville,House,Entire home/apt,4,2.0,325.0,2013-06-10,t,6,2,48,98.0,t,strict_14_with_grace_period
27562061,Poplar House,35.52813,-82.48199,28803,Asheville,Chalet,Entire home/apt,3,3.5,250.0,2016-12-29,f,1,2,6,97.0,f,moderate
27566298,Welcome to Asheville! Private room #1,35.60365,-82.61092,28806,Asheville,House,Private room,1,1.0,49.0,2018-07-21,t,2,1,159,98.0,f,strict_14_with_grace_period
27583238,Magic mountain new west Asheville chalet,35.56811,-82.5678,28806,Asheville ,Chalet,Entire home/apt,4,4.0,500.0,2014-09-23,t,10,3,40,98.0,f,strict_14_with_grace_period
27625446,Asheville contemporary 3 bedroom/2 bath apartment,35.618140000000004,-82.6458,28806,Asheville,Guest suite,Entire home/apt,3,2.0,285.0,2013-06-10,t,4,2,17,95.0,t,strict_14_with_grace_period
27645716,Asheville's Townview Retreat!,35.591570000000004,-82.58484,28806,Asheville,House,Private room,2,1.0,97.0,2018-08-10,t,2,1,46,98.0,t,strict_14_with_grace_period
27675156,"Cute house: Walk to Downtown, River Arts, Mission",35.581309999999995,-82.5574,28801,Asheville,House,Entire home/apt,3,1.5,106.0,2012-09-12,t,1,30,1,100.0,t,moderate
27689813,Clean & Spacious Retreat Near Downtown & Parkway,35.54903,-82.48068,28803,Asheville,House,Entire home/apt,3,2.0,206.0,2013-11-16,t,8,2,59,99.0,f,strict_14_with_grace_period
27690175,Derick’s house and art studio.,35.62989,-82.55414,28804,Asheville,Bungalow,Private room,1,1.5,57.0,2016-09-06,t,1,1,119,99.0,f,flexible
27699328,Grove Park Bungalow,35.613459999999996,-82.53983000000001,28804,Asheville,House,Entire home/apt,3,2.0,134.0,2016-07-25,t,1,30,1,100.0,t,moderate
27723015,Beautiful NC Mountain and French Broad River View,35.47678,-82.55964,28704,Arden,House,Entire home/apt,4,4.5,300.0,2018-06-18,f,1,3,2,100.0,f,strict_14_with_grace_period
27759123,Malvern Phoenix - Walkable West Asheville,35.57615,-82.60846,28806,Asheville,Apartment,Entire home/apt,1,1.0,93.0,2018-01-11,t,1,1,198,99.0,t,moderate
27770787,"Modern, simple and comfortable home",35.53248,-82.60859,28806,Asheville,Townhouse,Entire home/apt,2,1.0,130.0,2016-07-26,f,1,3,1,100.0,t,moderate
27779063,"Super clean home with expansive yard, fire pit",35.5659,-82.65499,28715,Candler,House,Entire home/apt,2,2.0,95.0,2014-01-11,f,1,2,2,100.0,f,moderate
27827166,Updated Arden Home ~12 Miles to Downtown Asheville,35.47156,-82.5116,28704,Arden,House,Entire home/apt,3,2.0,284.0,2017-09-20,f,1,2,5,88.0,t,strict_14_with_grace_period
27853519,Welcome to Asheville! Private room #2,35.603590000000004,-82.61233,28806,Asheville,House,Private room,1,1.0,43.0,2018-07-21,t,2,1,170,99.0,f,strict_14_with_grace_period
27871087,Biltmore Bed & Breakfast - Thomas Wolfe Room,35.57189,-82.54901,28803,Asheville,Bed and breakfast,Private room,1,1.0,95.0,2016-02-25,t,1,1,93,99.0,f,flexible
27903380,Glamping on the Mountain,35.53263,-82.49118,28803,Asheville,Tent,Entire home/apt,1,1.0,67.0,2012-12-26,t,2,2,25,99.0,f,moderate
27903998,The Nomad Pad ::Less than 10 minutes to downtown::,35.55605,-82.48598,28803,Asheville,Guest suite,Entire home/apt,1,1.0,130.0,2016-03-18,t,2,1,108,99.0,t,flexible
27906707,Charming Asheville Basement Apartment,35.54916,-82.51146,28803,Asheville,Apartment,Entire home/apt,0,1.0,96.0,2018-04-08,t,1,2,51,98.0,t,flexible
27927441,Green Retreat,35.62225,-82.47752,28805,Asheville,House,Private room,1,1.5,85.0,2015-05-05,t,2,2,46,100.0,f,moderate
27931927,A Jaunt to Biltmore Village from a Forest Retreat,35.56716,-82.51933000000001,28803,Asheville,Guest suite,Entire home/apt,1,1.0,80.0,2016-03-10,t,1,1,106,99.0,f,moderate
27933308,Beaver Lake Apartment~6 miles from downtown!!,35.63369,-82.57096,28804,Asheville,Guest suite,Entire home/apt,0,1.0,80.0,2015-11-02,t,1,1,35,100.0,f,flexible
27933446,Monthly downtown condo w/ dedicated parking spot,35.59884,-82.55569,28801,Asheville,Condominium,Entire home/apt,1,1.0,74.0,2018-04-22,f,1,30,3,100.0,t,moderate
27977831,Cozy Couple’s Getaway - Montford,35.60394,-82.57233000000001,28801,Asheville,House,Entire home/apt,0,1.0,96.0,2014-03-20,t,1,2,88,99.0,t,flexible
28001246,Prime S. Asheville Loc. - Hiker/Mtn. Biker Haven!,35.466429999999995,-82.5746,28704,Arden,House,Private room,1,1.0,61.0,2014-09-12,t,1,1,29,99.0,f,moderate
28001503,Tranquil Home close to Downtown & West Asheville,35.57085,-82.64506,28806,Asheville,House,Entire home/apt,2,1.0,150.0,2017-07-25,t,4,2,40,99.0,f,moderate
28002475,Barger Bungalow,35.53464,-82.48955,28803,Asheville,House,Entire home/apt,2,2.0,141.0,2018-08-24,f,1,3,2,90.0,f,strict_14_with_grace_period
28022558,Exceptional 2BR + Loft Sleeping Area w/ Roof Deck,35.58752,-82.55403000000001,28801,Asheville,Townhouse,Entire home/apt,2,2.5,244.0,2017-09-07,f,6,2,25,98.0,t,super_strict_30
28042422,Mile North Urban Suite,35.60901,-82.55462,28801,Asheville,Apartment,Entire home/apt,2,1.0,79.0,2014-10-30,t,2,2,87,98.0,f,strict_14_with_grace_period
