id,latitude,longitude,neighbourhood_cleansed,city,zipcode,property_type,room_type,accommodates,bedrooms,bathrooms,price,host_since,host_is_superhost,guests_included,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy
38642094,35.595490000000005,-82.47944,28805,Asheville,28805.0,Apartment,Entire home/apt,2,1,1.0,50.0,2017-06-30,t,1,2,23,100.0,f,flexible
38647370,35.520379999999996,-82.61543,28806,Asheville,28806.0,Cottage,Entire home/apt,6,3,2.0,359.0,2016-01-03,t,1,2,4,100.0,t,strict_14_with_grace_period
38659759,35.53233,-82.61934000000001,28806,Asheville,28806.0,House,Entire home/apt,2,1,1.0,159.0,2016-05-13,t,1,3,8,100.0,f,strict_14_with_grace_period
38670161,35.593990000000005,-82.55111,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,295.0,2018-01-11,t,2,1,18,99.0,t,strict_14_with_grace_period
38710999,35.60383,-82.54772,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,195.0,2018-01-11,t,2,1,3,93.0,t,strict_14_with_grace_period
38711002,35.59424,-82.55025,28801,Asheville,28801.0,Condominium,Entire home/apt,6,2,2.0,495.0,2018-01-11,t,4,1,19,100.0,t,strict_14_with_grace_period
38727711,35.58011,-82.58361,28806,Asheville,28806.0,House,Entire home/apt,4,2,1.5,199.0,2018-02-24,t,1,2,12,100.0,f,strict_14_with_grace_period
38784372,35.592290000000006,-82.55761,28801,Asheville,28801.0,Condominium,Entire home/apt,8,3,3.0,395.0,2018-01-11,t,6,1,10,92.0,t,strict_14_with_grace_period
38784373,35.5926,-82.55018000000001,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,295.0,2018-01-11,t,2,1,10,98.0,t,strict_14_with_grace_period
38796139,35.4904,-82.51441,28803,Asheville,28803.0,House,Private room,2,1,1.0,38.0,2014-06-02,f,2,1,35,98.0,t,strict_14_with_grace_period
38817764,35.62415,-82.57946,28804,Woodfin,28804.0,House,Entire home/apt,4,2,2.0,111.0,2019-07-17,f,1,1,23,92.0,t,moderate
38825791,35.567170000000004,-82.52308000000001,28803,Asheville,28803.0,House,Private room,2,1,1.0,60.0,2015-08-02,t,1,2,13,95.0,f,flexible
38826892,35.65287,-82.57909000000001,28804,Asheville,28804.0,Apartment,Entire home/apt,5,2,1.0,350.0,2019-09-23,f,1,2,3,93.0,f,flexible
38842684,35.53419,-82.48315,28803,Asheville,28803.0,House,Entire home/apt,8,4,3.0,500.0,2016-07-12,t,4,3,18,100.0,f,moderate
38849359,35.59973,-82.60226,28806,Asheville,28806.0,House,Entire home/apt,6,2,2.0,147.0,2016-12-01,t,4,2,43,96.0,f,strict_14_with_grace_period
38867480,35.4835,-82.51971999999999,28803,Arden,28704.0,Tent,Entire home/apt,2,0,0.0,70.0,2014-04-23,t,2,2,1,100.0,t,flexible
38903164,35.55857,-82.49095,28803,Asheville,28803.0,House,Entire home/apt,4,2,2.0,275.0,2017-06-11,t,4,2,24,100.0,f,strict_14_with_grace_period
38923649,35.58999,-82.61928,28806,Asheville,28806.0,House,Entire home/apt,8,3,2.5,201.0,2012-12-05,t,6,2,29,100.0,t,strict_14_with_grace_period
38923965,35.54298,-82.48387,28803,Asheville,28803.0,Guest suite,Entire home/apt,4,2,1.0,145.0,2019-09-19,t,1,2,9,98.0,t,flexible
38931169,35.59239,-82.55022,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,409.0,2017-09-20,f,1,2,3,100.0,t,strict_14_with_grace_period
38935174,35.554359999999996,-82.47758,28803,Asheville,28803.0,House,Entire home/apt,12,0,0.0,350.0,2018-12-27,t,8,2,35,99.0,t,moderate
38978399,35.524159999999995,-82.61108,28806,Asheville,28806.0,House,Private room,2,1,1.0,53.0,2017-11-29,f,1,2,8,100.0,f,strict_14_with_grace_period
39003531,35.48636,-82.49648,28803,Arden,28704.0,Condominium,Entire home/apt,4,2,2.5,150.0,2019-09-29,t,1,2,10,100.0,t,flexible
39007688,35.62363,-82.47733000000001,28805,Asheville,28805.0,Apartment,Entire home/apt,4,2,1.0,102.0,2016-08-28,t,2,2,14,100.0,t,moderate
39019007,35.551320000000004,-82.49571,28803,Asheville,28803.0,House,Entire home/apt,5,2,1.0,199.0,2019-09-30,t,4,3,15,100.0,t,strict_14_with_grace_period
39025575,35.590920000000004,-82.49906,28805,Asheville,28805.0,House,Entire home/apt,7,4,2.0,119.0,2016-06-10,t,4,4,8,100.0,f,flexible
39028181,35.58271,-82.60750999999999,28806,Asheville,28806.0,Guesthouse,Entire home/apt,3,1,1.0,72.0,2018-08-24,t,2,2,11,100.0,t,moderate
39036474,35.59277,-82.55019,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,295.0,2018-01-11,t,2,1,5,96.0,t,strict_14_with_grace_period
39048434,35.58461,-82.57539,28806,Asheville,28806.0,House,Private room,2,0,1.0,175.0,2018-04-20,t,1,2,18,99.0,f,flexible
39112578,35.58132,-82.59734,28806,Asheville,28806.0,Apartment,Entire home/apt,5,2,1.0,150.0,2019-10-03,t,1,2,30,100.0,t,flexible
39113069,35.58161,-82.59814,28806,Asheville,28806.0,Apartment,Entire home/apt,2,1,1.0,150.0,2019-10-03,t,1,2,24,99.0,t,moderate
39156231,35.58254,-82.60689,28806,Asheville,28806.0,Guest suite,Entire home/apt,3,0,1.0,85.0,2017-06-15,t,2,2,9,98.0,f,strict_14_with_grace_period
39170705,35.612970000000004,-82.54518,28801,Asheville,28801.0,Guest suite,Entire home/apt,3,2,1.0,115.0,2014-06-18,t,2,2,27,99.0,f,flexible
39177450,35.59442,-82.55396,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,275.0,2015-05-05,f,1,2,5,100.0,t,strict_14_with_grace_period
39191004,35.607620000000004,-82.54468,28801,Asheville,28801.0,House,Private room,2,1,1.0,90.0,2012-08-07,t,1,1,4,100.0,f,moderate
39196663,35.563190000000006,-82.52469,28803,Asheville,28803.0,House,Private room,2,1,1.0,79.0,2016-02-15,t,1,2,16,100.0,t,flexible
39199023,35.58918,-82.55291,28801,Asheville,28801.0,Loft,Entire home/apt,4,2,1.0,399.0,2019-08-04,t,1,1,7,100.0,t,flexible
39199324,35.58944,-82.55365,28801,Asheville,28801.0,Loft,Entire home/apt,2,1,1.0,350.0,2019-08-04,t,2,1,9,100.0,t,flexible
39201259,35.58372,-82.58622,28806,Asheville,28806.0,Guest suite,Private room,2,1,1.0,60.0,2012-11-13,t,1,1,13,100.0,t,flexible
39217268,35.57843,-82.62608,28806,Asheville,28806.0,Guest suite,Entire home/apt,4,1,1.0,90.0,2013-03-24,t,2,2,13,100.0,f,moderate
39224609,35.635690000000004,-82.51616999999999,28804,Asheville,28804.0,House,Entire home/apt,7,3,2.0,275.0,2017-02-28,t,1,2,29,100.0,t,moderate
39225051,35.43902,-82.46146999999999,28732,Fletcher,28732.0,House,Entire home/apt,6,3,2.0,150.0,2018-06-26,f,1,2,5,100.0,t,flexible
39226970,35.593270000000004,-82.54562,28801,Asheville,28801.0,Guest suite,Private room,2,1,1.0,200.0,2019-10-08,f,1,2,5,96.0,f,strict_14_with_grace_period
39229606,35.587759999999996,-82.50724,28805,Asheville,28805.0,Guest suite,Entire home/apt,2,1,1.0,125.0,2012-03-13,t,1,2,20,99.0,f,strict_14_with_grace_period
39230227,35.63364,-82.62947,28806,Asheville,28806.0,House,Entire home/apt,6,3,2.0,135.0,2015-05-11,t,4,2,26,100.0,f,moderate
39308573,35.6285,-82.58318,28804,Woodfin,28804.0,House,Entire home/apt,7,3,2.5,69.0,2017-09-07,f,7,2,2,100.0,t,super_strict_30
39310190,35.63856,-82.5572,28804,Asheville,28804.0,Guesthouse,Entire home/apt,4,1,1.0,115.0,2016-12-06,t,2,2,6,100.0,f,moderate
39322078,35.63003,-82.58227,28804,Woodfin,28804.0,Bungalow,Entire home/apt,8,4,1.5,190.0,2019-03-19,t,1,2,15,97.0,t,moderate
39335641,35.589859999999994,-82.53968,28801,Asheville,28801.0,Apartment,Entire home/apt,4,1,1.0,100.0,2019-10-13,t,2,30,27,100.0,f,flexible
39342148,35.53542,-82.6236,28806,Asheville,28806.0,House,Entire home/apt,8,2,1.0,190.0,2011-06-18,t,2,29,7,97.0,t,moderate
39364782,35.59807,-82.5582,28801,Asheville,28801.0,Guest suite,Entire home/apt,4,1,1.0,175.0,2015-06-16,f,2,1,8,100.0,t,strict_14_with_grace_period
39418899,35.57736,-82.59701,28806,Asheville,28806.0,Apartment,Entire home/apt,4,1,1.0,90.0,2018-02-19,t,1,2,29,100.0,t,flexible
39431117,35.62445,-82.56227,28804,Asheville,28804.0,House,Private room,6,1,1.0,43.0,2019-10-17,t,2,30,15,100.0,t,strict_14_with_grace_period
39435668,35.5688,-82.57259,28806,Asheville,28806.0,House,Private room,3,1,1.0,75.0,2019-10-17,t,1,1,14,100.0,f,moderate
39437623,35.583009999999994,-82.5863,28806,Asheville,28806.0,House,Private room,3,1,1.0,65.0,2014-06-05,t,2,1,15,97.0,f,flexible
39439187,35.57862,-82.58977,28806,Asheville,28806.0,Bungalow,Entire home/apt,7,2,1.0,179.0,2019-05-12,t,1,30,27,98.0,t,flexible
39440197,35.5681,-82.57106,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,100.0,2017-02-24,t,1,2,35,97.0,f,strict_14_with_grace_period
39444836,35.59283,-82.5511,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,295.0,2018-01-11,t,2,1,15,100.0,t,strict_14_with_grace_period
39444837,35.60337,-82.54656,28801,Asheville,28801.0,Other,Entire home/apt,6,2,2.0,295.0,2018-01-11,t,4,1,9,98.0,t,strict_14_with_grace_period
39461061,35.63794,-82.46337,28805,Asheville,28805.0,Guesthouse,Entire home/apt,4,0,1.0,105.0,2016-09-27,f,1,2,12,100.0,t,moderate
39466083,35.583659999999995,-82.49693,28805,Asheville,28805.0,House,Private room,2,1,1.0,85.0,2014-05-06,t,1,2,9,100.0,f,moderate
39487580,35.6344,-82.59912,28804,Woodfin,28804.0,Tiny house,Entire home/apt,2,1,1.0,80.0,2015-01-12,t,2,2,7,100.0,t,flexible
39519331,35.5932,-82.54993,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,285.0,2015-05-05,f,1,2,13,100.0,t,strict_14_with_grace_period
39548513,35.58602,-82.48926,28805,Asheville,28805.0,House,Private room,2,1,1.0,50.0,2019-04-15,t,1,1,14,97.0,t,flexible
39549754,35.63299,-82.55254000000001,28804,Asheville,28804.0,Guest suite,Entire home/apt,4,1,1.0,120.0,2016-12-04,t,2,2,21,99.0,t,strict_14_with_grace_period
39550043,35.5775,-82.61873,28806,Asheville,28806.0,House,Private room,4,2,1.0,50.0,2017-08-23,t,1,1,14,99.0,t,moderate
39575615,35.56192,-82.52068,28803,Asheville,28803.0,House,Private room,3,1,1.0,70.0,2019-10-23,f,1,1,6,97.0,t,flexible
39576253,35.43728,-82.46003,28732,Fletcher,28732.0,House,Entire home/apt,4,2,2.0,90.0,2018-08-30,t,1,2,12,97.0,t,flexible
39577589,35.599340000000005,-82.48616,28805,Asheville,28805.0,Apartment,Entire home/apt,2,1,1.0,55.0,2012-11-13,t,1,2,52,100.0,t,moderate
39601430,35.62816,-82.58208,28804,Asheville,28804.0,House,Entire home/apt,4,1,1.0,114.0,2016-09-22,t,2,2,27,100.0,t,flexible
39613762,35.58352,-82.57214,28806,Asheville,28806.0,Apartment,Entire home/apt,2,1,1.0,50.0,2018-09-26,t,1,1,64,99.0,t,flexible
39632435,35.50801,-82.66378,28715,Candler,28715.0,House,Entire home/apt,3,2,2.0,125.0,2019-10-25,f,1,2,1,100.0,t,flexible
39645395,35.49584,-82.53636999999999,28803,Asheville,28803.0,House,Private room,2,1,1.0,89.0,2016-05-26,f,1,1,2,100.0,t,moderate
39671831,35.62846,-82.58104,28804,Asheville,28804.0,House,Entire home/apt,10,5,3.5,153.0,2017-09-07,f,10,3,1,80.0,t,super_strict_30
39675706,35.57002,-82.52864,28803,Asheville,28803.0,Guest suite,Entire home/apt,2,1,1.0,60.0,2019-10-27,t,1,1,61,98.0,t,strict_14_with_grace_period
39716079,35.63467,-82.58308000000001,28804,Woodfin,28804.0,Cottage,Entire home/apt,4,2,1.0,95.0,2019-10-29,f,4,2,3,100.0,t,flexible
39725656,35.47959,-82.50707,28704,Arden,28704.0,House,Entire home/apt,4,3,3.0,159.0,2017-09-07,f,4,2,5,92.0,t,super_strict_30
39730109,35.597229999999996,-82.59425,28806,Asheville,28806.0,Bungalow,Entire home/apt,6,2,1.0,199.0,2012-09-24,f,4,2,33,93.0,t,strict_14_with_grace_period
39764417,35.5942,-82.55057,28801,Asheville,28801.0,Condominium,Entire home/apt,4,1,1.0,295.0,2015-05-05,f,1,2,8,100.0,t,strict_14_with_grace_period
39769249,35.608090000000004,-82.54568,28801,Asheville,28801.0,Apartment,Entire home/apt,2,1,1.0,109.0,2016-07-18,f,1,2,9,100.0,f,flexible
39780155,35.54801,-82.66539,28715,Candler,28715.0,Guest suite,Entire home/apt,5,1,1.0,60.0,2019-10-31,t,1,1,34,99.0,t,flexible
39787649,35.654070000000004,-82.57678,28804,Asheville,28804.0,Cabin,Entire home/apt,4,2,1.0,192.0,2017-09-20,f,1,2,4,80.0,t,strict_14_with_grace_period
39794917,35.55895,-82.60459,28806,Asheville,28806.0,Apartment,Entire home/apt,4,1,1.0,189.0,2016-05-13,t,2,3,2,100.0,f,flexible
39801029,35.60872,-82.55941999999999,28801,Asheville,28801.0,House,Entire home/apt,6,2,1.5,200.0,2019-11-01,f,4,2,8,98.0,t,flexible
39819205,35.6034,-82.54999000000001,28801,Asheville,28801.0,House,Private room,2,1,1.0,79.0,2019-11-02,t,1,1,12,98.0,f,flexible
39829862,35.50796,-82.66207,28715,Candler,28715.0,Cabin,Entire home/apt,6,3,2.0,108.0,2019-03-05,t,1,2,9,93.0,t,strict_14_with_grace_period
39849897,35.54787,-82.48052,28803,Asheville,28803.0,House,Entire home/apt,14,4,3.0,180.0,2013-12-18,t,8,1,26,99.0,t,moderate
39860302,35.58852,-82.6033,28806,Asheville,28806.0,Apartment,Entire home/apt,2,0,1.0,80.0,2015-05-02,t,1,1,31,99.0,f,flexible
39897010,35.554959999999994,-82.50183,28803,Asheville,28803.0,House,Entire home/apt,10,4,2.0,299.0,2012-09-24,f,6,2,30,94.0,t,strict_14_with_grace_period
39907737,35.57587,-82.57559,28806,Asheville,28806.0,Bungalow,Private room,2,1,1.0,25.0,2014-08-28,f,1,1,32,85.0,t,strict_14_with_grace_period
39950024,35.57546,-82.56058,28801,Asheville,28801.0,Guest suite,Entire home/apt,4,1,1.0,90.0,2015-08-07,f,3,2,11,100.0,f,moderate
39971734,35.603559999999995,-82.54828,28801,Asheville,28801.0,Guesthouse,Entire home/apt,2,0,1.0,50.0,2018-02-21,t,1,30,1,100.0,t,flexible
40030511,35.60795,-82.56495,28801,Asheville,28801.0,Apartment,Entire home/apt,4,2,1.0,85.0,2018-11-02,f,1,30,3,100.0,t,flexible
40051281,35.59587,-82.55266,28801,Asheville,28801.0,Hostel,Private room,2,1,1.0,75.0,2019-10-29,t,1,1,4,100.0,t,flexible
40064516,35.557809999999996,-82.49045,28803,Asheville,28803.0,House,Entire home/apt,7,3,1.0,180.0,2019-11-12,t,2,1,22,100.0,f,strict_14_with_grace_period
40087092,35.58872,-82.50831,28805,Asheville,28805.0,House,Private room,2,1,1.0,42.0,2017-06-23,t,1,1,44,98.0,t,moderate
40091044,35.49543,-82.50381,28803,Asheville,28803.0,House,Entire home/apt,16,4,3.0,300.0,2019-02-11,t,10,2,1,100.0,f,strict_14_with_grace_period
40132695,35.64563,-82.46839,28805,Asheville,28805.0,House,Entire home/apt,8,3,2.0,133.0,2019-11-15,t,1,30,9,100.0,f,strict_14_with_grace_period
40150627,35.62236,-82.55237,28804,Asheville,28804.0,House,Private room,2,1,1.0,40.0,2015-08-06,f,1,1,2,80.0,t,moderate
40151876,35.57989,-82.57301,28806,Asheville,28806.0,House,Entire home/apt,2,1,1.0,60.0,2019-11-16,f,1,29,1,100.0,f,strict_14_with_grace_period
40154627,35.551140000000004,-82.62978000000001,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,89.0,2016-03-08,t,1,1,25,98.0,f,moderate
40171393,35.597390000000004,-82.56603,28801,Asheville,28801.0,Apartment,Entire home/apt,2,0,1.0,77.0,2015-07-07,t,1,1,30,98.0,t,flexible
40175865,35.47919,-82.4997,28704,Arden,28704.0,House,Entire home/apt,6,3,2.0,175.0,2016-02-28,t,1,2,13,97.0,t,moderate
40200676,35.57904,-82.59666,28806,Asheville,28806.0,Apartment,Entire home/apt,2,1,1.0,109.0,2015-04-13,t,2,2,7,100.0,t,strict_14_with_grace_period
40229587,35.56953,-82.54839,28803,Asheville,28803.0,House,Entire home/apt,4,2,1.0,150.0,2013-06-17,t,4,1,13,100.0,f,moderate
40269719,35.47307,-82.49231,28704,Arden,28704.0,Apartment,Entire home/apt,4,1,1.0,93.0,2014-04-06,t,1,1,18,100.0,t,moderate
40273960,35.5953,-82.55235,28801,Asheville,28801.0,Hostel,Shared room,1,1,1.0,32.0,2019-10-29,t,1,1,10,94.0,t,flexible
40274759,35.59711,-82.55425,28801,Asheville,28801.0,Hostel,Shared room,1,1,1.0,40.0,2019-10-29,t,1,1,11,98.0,t,flexible
40309710,35.56827,-82.59700000000001,28806,Asheville,28806.0,Guest suite,Entire home/apt,4,1,1.0,77.0,2017-08-02,t,2,2,10,100.0,t,moderate
40311170,35.56734,-82.56934,28806,Asheville,28806.0,House,Entire home/apt,2,1,1.0,95.0,2016-07-16,t,1,2,10,100.0,f,flexible
40311573,35.5503,-82.62926999999999,28806,Asheville,28806.0,House,Entire home/apt,6,2,1.0,110.0,2014-05-04,t,5,1,4,95.0,f,flexible
40323675,35.59207,-82.53492,28805,Asheville,28805.0,House,Entire home/apt,2,2,1.0,78.0,2013-12-10,t,1,1,4,100.0,t,strict_14_with_grace_period
40371638,35.574490000000004,-82.55849,28801,Asheville,28801.0,Bed and breakfast,Private room,2,1,1.0,200.0,2013-09-28,f,2,1,1,100.0,f,super_strict_30
40399536,35.627720000000004,-82.59791,28804,Woodfin,28804.0,House,Entire home/apt,8,3,3.0,200.0,2018-05-11,t,6,2,2,100.0,t,moderate
40429056,35.6293,-82.57736,28804,Woodfin,28804.0,Apartment,Entire home/apt,16,4,2.0,299.0,2012-09-24,f,6,2,28,97.0,t,strict_14_with_grace_period
40430693,35.63051,-82.57607,28804,Woodfin,28804.0,Apartment,Entire home/apt,14,5,2.0,199.0,2012-09-24,f,8,2,18,94.0,t,strict_14_with_grace_period
40431231,35.63075,-82.57603,28804,Woodfin,28804.0,Apartment,Entire home/apt,10,4,1.0,199.0,2012-09-24,f,8,2,27,87.0,t,strict_14_with_grace_period
40508976,35.62947,-82.57629,28804,Woodfin,28804.0,Apartment,Entire home/apt,4,2,1.0,95.0,2015-03-18,t,4,1,20,94.0,t,flexible
40589992,35.57952,-82.54713000000001,28803,Asheville,28803.0,House,Entire home/apt,6,3,2.0,90.0,2015-11-03,t,1,28,1,100.0,f,moderate
40639820,35.57052,-82.59019,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,50.0,2014-04-22,t,1,1,62,99.0,f,flexible
40671694,35.58404,-82.5707,28806,Asheville,28806.0,House,Private room,2,1,1.0,55.0,2019-06-15,t,1,1,14,100.0,t,strict_14_with_grace_period
40698829,35.507940000000005,-82.61104,28806,Asheville,28806.0,House,Entire home/apt,6,3,1.5,150.0,2019-12-03,f,1,2,6,100.0,t,moderate
40700186,35.58238,-82.58655,28806,Asheville,28806.0,Guesthouse,Entire home/apt,4,1,1.0,95.0,2016-06-24,f,1,2,1,80.0,t,moderate
40709253,35.6029,-82.61276,28806,Asheville,28806.0,House,Entire home/apt,12,5,3.5,999.0,2012-09-24,f,1,2,14,97.0,t,strict_14_with_grace_period
40740987,35.59785,-82.56742,28801,Asheville,28801.0,Bungalow,Entire home/apt,4,2,1.0,200.0,2017-08-03,f,1,1,1,100.0,t,flexible
40756664,35.54871,-82.50846,28803,Asheville,28803.0,Tiny house,Entire home/apt,2,0,1.0,65.0,2014-08-05,t,1,1,16,100.0,f,moderate
40758073,35.62932,-82.5996,28804,Woodfin,28804.0,House,Private room,2,1,1.0,50.0,2019-09-02,f,2,2,7,94.0,f,flexible
40760529,35.58655,-82.55135,28801,Asheville,28801.0,Townhouse,Entire home/apt,6,3,3.5,469.0,2017-01-20,f,1,2,5,100.0,t,strict_14_with_grace_period
40784083,35.48945,-82.49753,28803,Asheville,28803.0,House,Entire home/apt,16,6,3.5,575.0,2016-01-03,t,12,2,2,100.0,t,strict_14_with_grace_period
40818692,35.58983,-82.56711,28801,Asheville,28801.0,House,Entire home/apt,4,2,3.0,150.0,2016-10-06,t,1,3,1,100.0,t,strict_14_with_grace_period
40840139,35.57803,-82.62911,28806,Asheville,28806.0,Guest suite,Entire home/apt,4,0,1.0,59.0,2016-01-29,t,3,2,17,100.0,t,flexible
40840756,35.59217,-82.46497,28805,Asheville,28805.0,Apartment,Entire home/apt,8,3,2.0,160.0,2017-02-12,t,6,2,6,100.0,t,flexible
40865145,35.62167,-82.65714,28806,Asheville,28748.0,House,Entire home/apt,6,3,1.0,189.0,2012-09-24,f,1,2,9,93.0,t,strict_14_with_grace_period
40899279,35.59241,-82.53511999999999,28805,Asheville,28805.0,House,Private room,6,2,1.0,139.0,2019-12-17,f,1,2,1,100.0,t,flexible
40925722,35.57608,-82.64678,28806,Asheville,28806.0,House,Entire home/apt,4,1,1.0,199.0,2012-09-24,f,6,2,22,98.0,t,strict_14_with_grace_period
40946975,35.57293,-82.60463,28806,Asheville,28806.0,Tiny house,Entire home/apt,3,0,1.0,78.0,2012-12-27,f,1,30,7,100.0,t,strict_14_with_grace_period
40986908,35.585609999999996,-82.55271,28801,Asheville,28801.0,Townhouse,Entire home/apt,6,2,3.0,500.0,2015-02-02,f,1,2,1,100.0,f,moderate
40988430,35.59762,-82.55823000000001,28801,Asheville,28801.0,Bungalow,Entire home/apt,8,3,1.0,325.0,2015-03-06,f,8,3,8,95.0,t,moderate
41044083,35.55485,-82.47896999999999,28803,Asheville,28803.0,House,Entire home/apt,12,5,2.5,399.0,2019-12-24,t,1,1,9,100.0,t,moderate
41053254,35.59342,-82.5372,28805,Asheville,28805.0,House,Private room,4,1,1.0,90.0,2019-12-17,f,2,2,2,100.0,t,flexible
41086379,35.511109999999995,-82.53031999999999,28803,Asheville,28803.0,Condominium,Entire home/apt,4,2,2.0,97.0,2018-08-01,f,1,7,7,100.0,t,flexible
41093183,35.59639,-82.62753000000001,28806,Asheville,28806.0,Bungalow,Entire home/apt,3,1,1.0,95.0,2014-05-03,t,1,2,5,100.0,f,flexible
41191198,35.62395,-82.56079,28804,Asheville,28804.0,Guest suite,Entire home/apt,2,1,1.0,100.0,2018-02-03,t,2,2,11,100.0,t,moderate
41195186,35.602779999999996,-82.47019,28805,Asheville,28805.0,House,Entire home/apt,4,2,2.0,100.0,2019-12-31,f,1,1,4,100.0,t,strict_14_with_grace_period
41248109,35.59463,-82.55033,28801,Asheville,28801.0,Townhouse,Entire home/apt,6,2,2.0,225.0,2018-01-11,t,4,1,3,93.0,t,strict_14_with_grace_period
41257317,35.63865,-82.63346999999999,28806,Asheville,28806.0,House,Private room,2,1,1.0,51.0,2013-05-30,f,2,1,3,100.0,f,moderate
41257465,35.5732,-82.54507,28803,Asheville,28803.0,House,Entire home/apt,6,2,2.0,175.0,2014-06-18,t,4,5,23,100.0,t,moderate
41257687,35.58514,-82.63605,28806,Asheville,28806.0,Guest suite,Entire home/apt,3,1,1.0,65.0,2018-06-26,t,2,1,27,99.0,t,strict_14_with_grace_period
41292632,35.5952,-82.55478000000001,28801,Asheville,28801.0,Condominium,Entire home/apt,4,2,2.0,212.0,2016-09-21,t,4,2,1,80.0,t,super_strict_60
41313257,35.65085,-82.58089,28804,Asheville,28804.0,Cottage,Entire home/apt,6,2,1.0,179.0,2020-01-05,f,4,2,3,100.0,t,strict_14_with_grace_period
41316183,35.50758,-82.61075,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,70.0,2020-01-05,f,1,1,8,100.0,f,moderate
41316941,35.55744,-82.49443000000001,28803,Asheville,28803.0,House,Entire home/apt,5,2,1.0,135.0,2019-08-25,t,1,3,3,100.0,t,moderate
41321744,35.526340000000005,-82.48899999999999,28803,Asheville,28803.0,House,Private room,1,1,1.0,80.0,2016-04-08,f,1,1,1,100.0,f,strict_14_with_grace_period
41343517,35.59369,-82.46862,28805,Asheville,28805.0,Townhouse,Entire home/apt,4,1,1.5,135.0,2018-07-20,t,2,3,2,100.0,t,strict_14_with_grace_period
41369383,35.56156,-82.60951,28806,Asheville,28806.0,House,Private room,2,0,1.0,85.0,2012-05-24,f,1,2,7,100.0,f,moderate
41399403,35.43913,-82.52662,28732,Fletcher,28732.0,Townhouse,Entire home/apt,4,2,2.5,90.0,2017-08-14,f,1,1,4,95.0,f,moderate
41399818,35.587579999999996,-82.55063,28801,Asheville,28801.0,Townhouse,Entire home/apt,8,3,3.0,595.0,2018-01-11,t,6,1,6,100.0,t,strict_14_with_grace_period
41424551,35.58186,-82.5917,28806,Asheville,28806.0,House,Private room,2,1,1.0,65.0,2014-02-26,t,1,1,9,100.0,f,flexible
